	dataset	chrom	chromStart	chromEnd	name	EffectSize	chrTSS	startTSS	endTSS	measuredGeneSymbol	Significant	pValueAdjusted	PowerAtEffectSize25	ValidConnection	CellType	Reference	Regulated	orientation	distance	distanceClass	binStart	binEnd	ENFORMER_score
8915	Gasperini2019	chr9	123304618	123305485	STRBP|chr9:126066897-126067764:.	-0.0824746140808704	chr9	123268575	123268576	STRBP	True	0.0434547018342497	0.9	True	K562	Gasperini et al., 2019	True	False	36910	0	729	737	0.10246867
8922	Gasperini2019	chr9	127422121	127422621	RPL12|chr9:130184400-130184900:.	0.0045658832395558	chr9	127451404	127451405	RPL12	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	True	29283	0	219	224	0.33308703
8923	Gasperini2019	chr9	127862350	127863418	AK1|chr9:130624629-130625697:.	-0.134010789530326	chr9	127877742	127877743	AK1	True	2.83148518141719e-07	0.95	True	K562	Gasperini et al., 2019	True	True	15392	0	327	337	0.1888737
8931	Gasperini2019	chr9	128296243	128297250	COQ4|chr9:131058522-131059529:.	0.02752932837159	chr9	128322536	128322537	COQ4	False	0.999918430877266	0.95	True	K562	Gasperini et al., 2019	False	True	26293	0	242	251	0.18395919
8944	Gasperini2019	chr9	130531562	130532062	FUBP3|chr9:133406949-133407449:.	-0.0080717010091401	chr9	130578965	130578966	FUBP3	False	0.852784370192485	1.0	True	K562	Gasperini et al., 2019	False	True	47403	0	77	82	0.001556127
8965	Gasperini2019	chr9	136784146	136784646	RABL6|chr9:139678598-139679098:.	-0.0271763135808999	chr9	136807943	136807944	RABL6	False	0.980139680188935	1.0	True	K562	Gasperini et al., 2019	False	True	23797	0	262	266	0.14811741
8971	Gasperini2019	chrX	12946730	12947650	TMSB4X|chrX:12964849-12965769:.	-0.257726586402962	chrX	12975108	12975109	TMSB4X	True	2.88989257044671e-23	1.0	True	K562	Gasperini et al., 2019	True	True	28378	0	226	234	0.18756229
8972	Gasperini2019	chrX	12950092	12950592	TMSB4X|chrX:12968211-12968711:.	-0.132580217001993	chrX	12975108	12975109	TMSB4X	True	0.0246459059767078	0.75	True	K562	Gasperini et al., 2019	True	True	25016	0	252	257	0.13021974
8973	Gasperini2019	chrX	12950803	12951303	TMSB4X|chrX:12968922-12969422:.	-0.200903053956545	chrX	12975108	12975109	TMSB4X	True	2.22771559967653e-07	0.95	True	K562	Gasperini et al., 2019	True	True	24305	0	258	263	0.09595548
8974	Gasperini2019	chrX	12955709	12956663	TMSB4X|chrX:12973828-12974782:.	-0.604832748590562	chrX	12975108	12975109	TMSB4X	True	1.05118349192003e-225	1.0	True	K562	Gasperini et al., 2019	True	True	19399	0	296	304	0.47342166
8975	Gasperini2019	chrX	12956805	12957305	TMSB4X|chrX:12974924-12975424:.	-0.63670174785588	chrX	12975108	12975109	TMSB4X	True	8.28633271911567e-231	0.95	True	K562	Gasperini et al., 2019	True	True	18303	0	305	309	0.6620531
8976	Gasperini2019	chrX	12978156	12978656	TMSB4X|chrX:12996275-12996775:.	-0.214846923538403	chrX	12975108	12975109	TMSB4X	True	4.25812905947115e-06	1.0	True	K562	Gasperini et al., 2019	True	False	3548	0	471	476	1.0141459
8982	Gasperini2019	chrX	16772420	16772920	SYAP1|chrX:16790543-16791043:.	0.0503038820010908	chrX	16719632	16719633	SYAP1	False	0.868553462077624	0.95	True	K562	Gasperini et al., 2019	False	False	53288	0	860	865	0.20568743
8985	Gasperini2019	chrX	21926575	21927277	SMS|chrX:21944693-21945395:.	-0.0661680431511235	chrX	21940573	21940574	SMS	False	0.104273190140042	0.95	True	K562	Gasperini et al., 2019	False	True	13998	0	338	345	0.7769039
8986	Gasperini2019	chrX	23952863	23954186	APOO|chrX:23970980-23972303:.	-0.0042175991950371	chrX	23907933	23907934	APOO	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	False	46253	0	799	810	0.02614191
8991	Gasperini2019	chrX	41330634	41331134	DDX3X|chrX:41189887-41190387:.	-0.0411510889991064	chrX	41333348	41333349	DDX3X	False	0.843320005757688	1.0	True	K562	Gasperini et al., 2019	False	True	2714	0	426	431	0.027696868
8997	Gasperini2019	chrX	47661953	47662656	ELK1|chrX:47521352-47522055:.	-0.0618994130575179	chrX	47650603	47650604	ELK1	True	0.0047211488315589	0.9	True	K562	Gasperini et al., 2019	True	False	12053	0	536	543	0.10571662
9001	Gasperini2019	chrX	47661953	47662656	UXT|chrX:47521352-47522055:.	-0.121542225090681	chrX	47659160	47659161	UXT	True	3.96666581713989e-10	1.0	True	K562	Gasperini et al., 2019	True	False	3496	0	469	476	0.42749858
9009	Gasperini2019	chrX	47664700	47665200	UXT|chrX:47524099-47524599:.	-0.027979909178349	chrX	47659160	47659161	UXT	False	0.949397440656125	1.0	True	K562	Gasperini et al., 2019	False	False	6040	0	491	496	0.29336873
9012	Gasperini2019	chrX	47675867	47676955	UXT|chrX:47535266-47536354:.	0.0394937238699111	chrX	47659160	47659161	UXT	False	0.882275339104654	1.0	True	K562	Gasperini et al., 2019	False	False	17795	0	578	588	0.3111292
9014	Gasperini2019	chrX	47683160	47684279	UXT|chrX:47542559-47543678:.	-0.0474139894535492	chrX	47659160	47659161	UXT	False	0.818906178756057	0.95	True	K562	Gasperini et al., 2019	False	False	25119	0	635	645	0.218787
9017	Gasperini2019	chrX	48531561	48532505	EBP|chrX:48389949-48390893:.	-0.098142552898267	chrX	48521158	48521159	EBP	True	0.0158749861555314	1.0	True	K562	Gasperini et al., 2019	True	False	11347	0	529	537	0.002357869
9028	Gasperini2019	chrX	48782818	48783318	GATA1|chrX:48641226-48641726:.	-0.308856393984121	chrX	48786554	48786555	GATA1	True	1.12408514077868e-104	1.0	True	K562	Gasperini et al., 2019	True	True	3736	0	418	423	1.3032774
9034	Gasperini2019	chrX	48867737	48868384	PQBP1|chrX:48726140-48726783:.	-0.0175061641568718	chrX	48897912	48897913	PQBP1	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	True	30175	0	212	218	0.18359709
9041	Gasperini2019	chrX	65998017	65998517	RP6-159A1.3|chrX:65217859-65218359:.	-0.0146842115576193	chrX	65999751	65999752	RP6-159A1.3	True	3.94809802938117e-05	0.05	True	K562	Gasperini et al., 2019	True	True	1734	0	434	439	0.005757296
9043	Gasperini2019	chrX	66009193	66009693	RP6-159A1.3|chrX:65229035-65229535:.	-0.0137129798961925	chrX	65999751	65999752	RP6-159A1.3	True	0.003469000188631	0.0	True	K562	Gasperini et al., 2019	True	False	9942	0	521	526	0.0021828227
9050	Gasperini2019	chrX	103233173	103233673	BEX4|chrX:102488101-102488601:.	-0.293879526689202	chrX	103215092	103215093	BEX4	True	5.96235091506541e-82	1.0	True	K562	Gasperini et al., 2019	True	False	18581	0	589	594	0.20372048
9052	Gasperini2019	chrX	103233173	103233673	TCEAL8|chrX:102488101-102488601:.	-0.0735821238217822	chrX	103255202	103255203	TCEAL8	True	0.0001253402990149	0.95	True	K562	Gasperini et al., 2019	True	True	22029	0	275	280	0.31794262
9053	Gasperini2019	chrX	103235544	103236044	BEX4|chrX:102490472-102490972:.	-0.215200129919835	chrX	103215092	103215093	BEX4	True	2.56934499574927e-23	0.95	True	K562	Gasperini et al., 2019	True	False	20952	0	607	612	0.8033277
9056	Gasperini2019	chrX	107674004	107674995	PRPS1|chrX:106917234-106918225:.	-0.0190956894722302	chrX	107628424	107628425	PRPS1	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	False	46571	0	804	812	0.1569441
9070	Gasperini2019	chrX	134981877	134982377	SMIM10|chrX:134115907-134116407:.	-0.117948600005914	chrX	134990938	134990939	SMIM10	True	6.72589035864699e-08	0.85	True	K562	Gasperini et al., 2019	True	True	9061	0	377	382	0.13740881
9073	Gasperini2019	chrX	136896491	136897194	RBMX|chrX:135978650-135979353:.	-0.0074707230723555	chrX	136880763	136880764	RBMX	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	False	16431	0	570	577	0.06237796
9083	Gasperini2019	chrX	153985479	153985979	IRAK1|chrX:153250930-153251430:.	-0.116955040391591	chrX	154019979	154019980	IRAK1	True	0.028680328815973	0.65	True	K562	Gasperini et al., 2019	True	True	34500	0	178	183	0.28008682
9090	Gasperini2019	chrX	154527069	154527569	FAM3A|chrX:153755283-153755783:.	0.0140380140222256	chrX	154516241	154516242	FAM3A	False	0.999918430877266	0.95	True	K562	Gasperini et al., 2019	False	False	11328	0	532	537	0.13256256
9092	Gasperini2019	chrX	154527069	154527569	LAGE3|chrX:153755283-153755783:.	-0.0178881740944382	chrX	154479256	154479257	LAGE3	False	0.816804378025186	0.95	True	K562	Gasperini et al., 2019	False	False	48313	0	821	826	0.006120057
9096	Gasperini2019	chrX	154527069	154527569	UBL4A|chrX:153755283-153755783:.	-0.0066510941673866	chrX	154486669	154486670	UBL4A	False	0.999918430877266	0.95	True	K562	Gasperini et al., 2019	False	False	40900	0	763	768	0.073057145
9107	TAPseq	chr11	220536	220704	PSMD13|chr11:220536-220704:.	0.011610223908572	chr11	236546	236547	PSMD13	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	True	16010	0	322	325	0.0072737075
9110	TAPseq	chr11	267072	267299	IFITM1|chr11:267072-267299:.	0.0064544914922837	chr11	313506	313507	IFITM1	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	True	46434	0	85	88	0.0019288397
9112	TAPseq	chr11	267072	267299	PSMD13|chr11:267072-267299:.	-0.0367606032715744	chr11	236546	236547	PSMD13	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	False	30753	0	686	689	0.0027308716
9116	TAPseq	chr11	269110	269851	IFITM1|chr11:269110-269851:.	-0.0419546821381192	chr11	313506	313507	IFITM1	False	1.0	0.95	True	K562	Schraivogel et al., 2020	False	True	44396	0	101	107	0.019531915
9120	TAPseq	chr11	297498	298134	IFITM1|chr11:297498-298134:.	-0.0844769894546904	chr11	313506	313507	IFITM1	False	0.990465429768455	1.0	True	K562	Schraivogel et al., 2020	False	True	16008	0	322	328	0.006046556
9128	TAPseq	chr11	316244	316608	IFITM1|chr11:316244-316608:.	-0.377222083429896	chr11	313506	313507	IFITM1	True	4.01089627178424e-49	1.0	True	K562	Schraivogel et al., 2020	True	False	3102	0	469	473	0.015344192
9135	TAPseq	chr11	329319	329921	IFITM1|chr11:329319-329921:.	-0.533231546624611	chr11	313506	313507	IFITM1	True	1.95811571854132e-43	0.95	True	K562	Schraivogel et al., 2020	True	False	16415	0	571	577	0.0139350435
9140	TAPseq	chr11	334196	334635	IFITM1|chr11:334196-334635:.	-0.229233845300871	chr11	313506	313507	IFITM1	True	8.17121764847331e-06	1.0	True	K562	Schraivogel et al., 2020	True	False	21129	0	609	614	0.011490911
9146	TAPseq	chr11	335788	336158	IFITM1|chr11:335788-336158:.	-0.0983613494792515	chr11	313506	313507	IFITM1	False	0.887292314233208	1.0	True	K562	Schraivogel et al., 2020	False	False	22652	0	622	625	0.006225722
9147	TAPseq	chr11	335788	336158	PKP3|chr11:335788-336158:.	-0.0169060033193557	chr11	392614	392615	PKP3	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	True	56826	0	4	7	0.00015439023
9162	TAPseq	chr11	350704	351232	IFITM1|chr11:350704-351232:.	-0.385133882661536	chr11	313506	313507	IFITM1	True	4.76356357557974e-46	1.0	True	K562	Schraivogel et al., 2020	True	False	37726	0	738	743	0.004308512
9163	TAPseq	chr11	350704	351232	IFITM2|chr11:350704-351232:.	-0.132883115762887	chr11	307631	307632	IFITM2	True	0.040015801227187	0.6	True	K562	Schraivogel et al., 2020	True	False	43601	0	784	789	0.00015516247
9164	TAPseq	chr11	350704	351232	PKP3|chr11:350704-351232:.	-0.0690294818195909	chr11	392614	392615	PKP3	False	1.0	0.95	True	K562	Schraivogel et al., 2020	False	True	41910	0	120	125	0.00026242365
9171	TAPseq	chr11	353334	354301	IFITM1|chr11:353334-354301:.	-0.378918481326347	chr11	313506	313507	IFITM1	True	8.8714576958061e-40	1.0	True	K562	Schraivogel et al., 2020	True	False	40795	0	759	767	0.003950853
9172	TAPseq	chr11	353334	354301	IFITM2|chr11:353334-354301:.	-0.168727776215034	chr11	307631	307632	IFITM2	True	0.0004924391253955	0.55	True	K562	Schraivogel et al., 2020	True	False	46670	0	805	813	0.00020922032
9179	TAPseq	chr11	355350	355535	IFITM1|chr11:355350-355535:.	-0.510633365260758	chr11	313506	313507	IFITM1	True	3.70689916212399e-75	0.95	True	K562	Schraivogel et al., 2020	True	False	42029	0	774	777	0.0027012806
9180	TAPseq	chr11	355350	355535	IFITM2|chr11:355350-355535:.	-0.21097724036053	chr11	307631	307632	IFITM2	True	1.74325439395277e-07	0.7	True	K562	Schraivogel et al., 2020	True	False	47904	0	820	823	7.938188e-05
9189	TAPseq	chr11	356034	356520	IFITM1|chr11:356034-356520:.	-0.438578827281513	chr11	313506	313507	IFITM1	True	1.7314991544322e-62	1.0	True	K562	Schraivogel et al., 2020	True	False	43014	0	780	785	0.004193722
9190	TAPseq	chr11	356034	356520	IFITM2|chr11:356034-356520:.	-0.168615655946069	chr11	307631	307632	IFITM2	True	0.000185401183976	0.65	True	K562	Schraivogel et al., 2020	True	False	48889	0	826	830	0.0005434936
9207	TAPseq	chr11	459782	461114	RNH1|chr11:459782-461114:.	-0.0231619512648147	chr11	507300	507301	RNH1	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	True	47518	0	76	88	0.037492346
9213	TAPseq	chr11	518540	519179	HRAS|chr11:518540-519179:.	0.0348528604354068	chr11	537287	537288	HRAS	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	True	18747	0	301	307	0.00526551
9218	TAPseq	chr11	518540	519179	RASSF7|chr11:518540-519179:.	0.0352492100103212	chr11	560404	560405	RASSF7	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	True	41864	0	120	126	0.0037807778
9220	TAPseq	chr11	518540	519179	RNH1|chr11:518540-519179:.	-0.0968790696481747	chr11	507300	507301	RNH1	True	1.94604616499719e-06	1.0	True	K562	Schraivogel et al., 2020	True	False	11879	0	535	541	0.21271543
9226	TAPseq	chr11	551677	551880	PHRF1|chr11:551677-551880:.	0.0535480490802402	chr11	576486	576487	PHRF1	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	True	24809	0	254	256	0.054287896
9229	TAPseq	chr11	551677	551880	RNH1|chr11:551677-551880:.	-0.0218370422555214	chr11	507300	507301	RNH1	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	False	44580	0	794	797	0.04416969
9253	TAPseq	chr11	741566	741825	DEAF1|chr11:741566-741825:.	0.0188187899978121	chr11	706715	706716	DEAF1	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	False	35110	0	720	723	0.00078285905
9260	TAPseq	chr11	783641	783767	CD151|chr11:783641-783767:.	0.0030882073776552	chr11	832843	832844	CD151	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	True	49202	0	63	65	0.003999451
9270	TAPseq	chr11	783641	783767	RPLP2|chr11:783641-783767:.	0.0148310336699138	chr11	809647	809648	RPLP2	False	1.0	0.95	True	K562	Schraivogel et al., 2020	False	True	26006	0	244	246	0.022821568
9272	TAPseq	chr11	816449	816652	CD151|chr11:816449-816652:.	0.0529423487823477	chr11	832843	832844	CD151	False	0.966782295088063	1.0	True	K562	Schraivogel et al., 2020	False	True	16394	0	319	322	0.004427811
9276	TAPseq	chr11	816449	816652	POLR2L|chr11:816449-816652:.	0.059789177271411	chr11	842545	842546	POLR2L	False	0.632105764956413	1.0	True	K562	Schraivogel et al., 2020	False	True	26096	0	244	246	0.05357685
9279	TAPseq	chr11	875735	876561	POLR2L|chr11:875735-876561:.	-0.0144400004815188	chr11	842545	842546	POLR2L	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	False	34016	0	707	714	0.022360744
9389	TAPseq	chr11	1772159	1772971	CTSD|chr11:1772159-1772971:.	-0.130902155869576	chr11	1764573	1764574	CTSD	False	0.300752117548418	1.0	True	K562	Schraivogel et al., 2020	False	False	8398	0	507	514	0.0016223221
9394	TAPseq	chr11	1782876	1783330	CTSD|chr11:1782876-1783330:.	0.0629001873729438	chr11	1764573	1764574	CTSD	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	False	18757	0	590	595	0.00026342
9414	TAPseq	chr11	2419658	2420006	CD81|chr11:2419658-2420006:.	-0.0173229652046421	chr11	2376177	2376178	CD81	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	False	43829	0	787	791	2.7519054e-05
9468	TAPseq	chr11	3014423	3014722	NAP1L4|chr11:3014423-3014722:.	-0.0034637063329581	chr11	2992377	2992378	NAP1L4	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	False	22345	0	620	623	0.39348117
9545	TAPseq	chr11	3802087	3802730	RHOG|chr11:3802087-3802730:.	0.0421139907003485	chr11	3840983	3840984	RHOG	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	True	38896	0	144	150	0.08417999
9547	TAPseq	chr11	3808972	3809616	RHOG|chr11:3808972-3809616:.	0.0456107364279492	chr11	3840983	3840984	RHOG	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	True	32011	0	197	203	0.090536945
9554	TAPseq	chr11	3878621	3878996	RHOG|chr11:3878621-3878996:.	-0.0102200291121433	chr11	3840983	3840984	RHOG	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	False	38013	0	742	745	0.01665098
9557	TAPseq	chr11	3892138	3892490	RHOG|chr11:3892138-3892490:.	-0.0030774029694282	chr11	3840983	3840984	RHOG	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	False	51507	0	847	851	0.017641474
9575	TAPseq	chr11	5246872	5248014	HBB|chr11:5246872-5248014:.	0.11481304179418	chr11	5229395	5229396	HBB	True	1.38444567816166e-05	0.0	True	K562	Schraivogel et al., 2020	False	False	18619	0	584	594	0.004896492
9576	TAPseq	chr11	5246872	5248014	HBD|chr11:5246872-5248014:.	0.302336557316689	chr11	5243657	5243658	HBD	True	2.35399762620636e-08	0.05	True	K562	Schraivogel et al., 2020	False	False	4357	0	473	483	0.21067345
9601	TAPseq	chr11	6635282	6636013	TAF10|chr11:6635282-6636013:.	-0.0444437251866753	chr11	6612667	6612668	TAF10	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	False	23346	0	624	631	0.0153219905
9602	TAPseq	chr11	6637971	6638297	TAF10|chr11:6637971-6638297:.	0.0069966313863145	chr11	6612667	6612668	TAF10	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	False	25630	0	645	649	0.002262207
9603	TAPseq	chr11	6638506	6638708	TAF10|chr11:6638506-6638708:.	-0.0421376259654196	chr11	6612667	6612668	TAF10	False	1.0	0.95	True	K562	Schraivogel et al., 2020	False	False	26041	0	649	652	0.0018462074
9605	TAPseq	chr11	6639162	6639518	ILK|chr11:6639162-6639518:.	-0.0005379378587688	chr11	6603708	6603709	ILK	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	False	35810	0	724	728	0.050202914
9606	TAPseq	chr11	6639162	6639518	TAF10|chr11:6639162-6639518:.	-0.00012202337203	chr11	6612667	6612668	TAF10	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	False	26851	0	654	658	0.0020369978
9607	TAPseq	chr11	6667810	6668152	TAF10|chr11:6667810-6668152:.	0.0518502609448548	chr11	6612667	6612668	TAF10	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	False	55485	0	878	882	0.0012482456
9612	TAPseq	chr11	6693926	6694150	MRPL17|chr11:6693926-6694150:.	0.0162062996699865	chr11	6683401	6683402	MRPL17	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	False	10749	0	530	532	0.11877039
9624	TAPseq	chr11	8638258	8638671	RPL27A|chr11:8638258-8638671:.	0.0188672745733804	chr11	8682411	8682412	RPL27A	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	True	44153	0	103	107	0.019968867
9627	TAPseq	chr11	8733896	8734286	RPL27A|chr11:8733896-8734286:.	0.0050891636600629	chr11	8682411	8682412	RPL27A	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	False	51875	0	850	854	0.0042869127
9663	TAPseq	chr11	9358110	9358281	IPO7|chr11:9358110-9358281:.	-0.0153386719166742	chr11	9384622	9384623	IPO7	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	True	26512	0	240	243	1.2415718
9665	TAPseq	chr11	9362349	9362906	IPO7|chr11:9362349-9362906:.	-0.0859301110100848	chr11	9384622	9384623	IPO7	False	0.784118378213887	1.0	True	K562	Schraivogel et al., 2020	False	True	22273	0	273	279	0.30218306
9736	TAPseq	chr11	10742812	10743213	CTR9|chr11:10742812-10743213:.	-0.288933454148376	chr11	10750987	10750988	CTR9	True	7.88989201588961e-08	0.85	True	K562	Schraivogel et al., 2020	True	True	8175	0	384	388	0.34031573
9738	TAPseq	chr11	10744215	10744587	CTR9|chr11:10744215-10744587:.	-0.229279537434132	chr11	10750987	10750988	CTR9	True	8.78652142478041e-05	0.95	True	K562	Schraivogel et al., 2020	True	True	6772	0	395	399	0.09011088
9740	TAPseq	chr11	10786545	10786727	EIF4G2|chr11:10786545-10786727:.	0.0030195385461642	chr11	10809110	10809111	EIF4G2	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	True	22565	0	271	274	0.016062276
9741	TAPseq	chr11	10823174	10823692	EIF4G2|chr11:10823174-10823692:.	-0.0536889561917603	chr11	10809110	10809111	EIF4G2	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	False	14582	0	557	562	0.05304852
9766	TAPseq	chr11	14541271	14541729	COPB1|chr11:14541271-14541729:.	-0.0476075272463647	chr11	14500027	14500028	COPB1	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	False	41702	0	770	774	0.0047905147
